species,k_M,R_i,r_B,kap_R,k_J,Ww_i
Petrosaltator_rozeti,0.49380368347634057,0.010970057495790022,0.02234131975879579,0.95,0.002,64.24277654565351
Petrus_rupestris,0.0018314273576617657,99725.28347847443,0.0002453316727564,0.95,0.0003985,153537.91843052712
Peucaea_aestivalis,0.11044829021815233,0.021963298613185474,0.05463999431087993,0.95,0.033494,19.679544001633953
Peucaea_botterii,0.07984593430868238,0.009583639915875098,0.057395028130498967,0.95,0.023876,21.080184295960684
Peucaea_carpalis,0.11039381408701426,0.022009627397420354,0.049363487301916274,0.95,0.032949,15.34073250712513
Peucaea_cassinii,0.08459680409583326,0.010924494141342993,0.05415320933762608,0.95,0.025355,18.164019711892223
Phacellodomus_ruber,0.17823945134939118,0.010780110177682035,0.06183544698217064,0.95,0.053483,38.754242014731474
Phacellodomus_sibilatrix,0.04576190394410309,0.00818916526576163,0.0434781457525981,0.95,0.013685,24.281213948320136
Phacochoerus_aethiopicus,0.002044894426185788,0.006845041758731875,0.002782618614012298,0.95,0.00061875,64060.35862173201
Phaenicophaeus_tristis,0.0857391518950325,0.008231419038482358,0.027108592564254488,0.95,0.002,118.28793890235956
Phaeognathus_hubrichti,0.0035054981629030054,0.02186512176982432,0.000565094677100025,0.95,0.002,14.383793417922588
Phaethon_aethereus,0.07392276926857434,0.0032615872582074977,0.013801518926235235,0.95,0.022139,867.664992015058
Phaethon_lepturus,0.0698387104608172,0.0032763449983440633,0.016932672806490662,0.95,0.020881,401.26445524253603
Phaethon_rubricauda,0.08373589584658765,0.0028314184752774607,0.016610729073551146,0.95,0.024451,802.8409520779948
Phaethornis_augusti,0.056511654021811276,0.0054992003634255935,0.025190351463662473,0.95,0.016985,5.5413408463315905
Phaethornis_guy,1.0787497363475274,0.00548496165851641,0.09202073977478117,0.95,0.002,5.642220044644734
Phaethornis_hispidus,1.8572196842179023,0.0055590818226871055,0.11606676727613195,0.95,0.002,4.90467048823125
Phaethornis_koepckeae,1.2731846155787114,0.005523260872618773,0.10158288932079416,0.95,0.002,4.556723238283469
Phaethornis_nattereri,0.05174875194603024,0.005549135540050323,0.051001266768572556,0.95,0.0156,3.099082387299549
Phaethornis_ruber,0.12896317919362374,0.005481461193570088,0.03415954236771278,0.95,0.038849,2.389207091474497
Phaethornis_superciliosus,1.7067727294187742,0.00546745629031315,0.11078500040873367,0.95,0.002,5.404625504785397
Phalacrocorax_aristotelis,0.06789600414229074,0.008308586975154622,0.013152510816731808,0.95,0.020438,1970.8721247722042
Phalacrocorax_auritus,0.005568651397511859,0.010853809659446358,0.008029211310957575,0.95,0.0016353,1921.5891373165732
Phalacrocorax_brasilianus,0.07052575912721484,0.009126508105370749,0.015480044314133898,0.95,0.021917,1547.7182978529445
Phalacrocorax_carbo,0.14764570303875324,0.010935665321280428,0.014413211635087173,0.95,0.044287,2298.737930124726
Phalacrocorax_pelagicus,0.08176016602120284,0.010398758452643441,0.015394679112818948,0.95,0.024564,1627.5026677214805
Phalacronotus_micronemus,0.0029752984263160817,60.03492158831497,0.0009769985122919224,0.95,0.002,702.4716255788718
Phalaenoptilus_nuttallii,0.06857432074294063,0.005482895823084062,0.026012033427570108,0.95,0.020571,52.11386124083803
Phalanger_carmelitae,0.20295041855491325,0.0028186385870917264,0.0076367329856978135,0.95,0.002,2499.227433670915
Phalanger_gymnotis,0.13221508326012327,0.0029946085407251944,0.006509258620615661,0.95,0.002,2998.804238998841
Phalanger_intercastellanus,0.20938623901952702,0.005401160836553336,0.007944567827026685,0.95,0.002,2199.923106152193
Phalanger_orientalis,0.23673487694756357,0.005310846339625105,0.008303233426740443,0.95,0.002,2099.424283043477
Phalanger_sericeus,0.0920169555876639,0.003019984932166203,0.0062803660931334965,0.95,0.002,2297.4497010585874
Phalaropus_lobatus,0.07588469469177728,0.012332514572316294,0.0368870082395003,0.95,0.02265,37.93347160753032
Phallocryptus_spinosus,0.3906761671686398,17.32452234657044,0.049474321136902824,0.95,0.002,0.010438884714017035
Phaps_chalcoptera,0.06580808233725853,0.0049306758437524766,0.02072548446891208,0.95,0.002,330.9828789491987
Phaps_elegans,0.2475297031642548,0.005484243202507079,0.026698311672459823,0.95,0.002,200.48362576666133
Phaps_histrionica,0.21406965195172112,0.005595477868800927,0.021243524774077364,0.95,0.002,287.93781625887294
Pharyngochromis_darlingi,0.003167516601314375,0.5484078218921695,0.0008297726919699028,0.95,0.002,133.19985339190032
Phascogale_calura,0.057556791913515024,0.020107794788185657,0.013485133832219155,0.95,0.002,44.47470705342794
Phascogale_tapoatafa,0.10638302749959617,0.03692304164474259,0.01305678245291704,0.95,0.002,200.88385879025688
Phascolarctos_cinereus,0.013204923453475244,12.720356949248838,0.008432650398735095,0.95,0.002,6602.783707844941
Phasianus_colchicus,0.2275756626554791,0.030034477640316894,0.019718594514096768,0.95,0.068152,1050.5525023233922
Phataginus_tetradactyla,0.0019117162787535928,0.005487087900624992,0.0010750460483911226,0.95,0.00057482,3618.746506302957
Phataginus_tricuspis,0.003218845577876888,0.005543097026728326,0.001793374160720207,0.95,0.002,2881.214728559775
Phenacobius_mirabilis,0.025330262699164153,4.458617396504545,0.005223956320909343,0.95,0.002,14.945813845691712
Phenacomys_intermedius,0.4133032637264834,0.025939393428334623,0.04441851034782119,0.95,0.002,34.531251693348224
Phenacomys_ungava,0.7503300325551194,0.03233774250724792,0.03363924088086489,0.95,0.002,26.945702026697603
Pheucticus_ludovicianus,0.08764613138177185,0.01624269273297608,0.05348663581363124,0.95,0.026902,46.380706324443146
Pheucticus_melanocephalus,0.12990628577781504,0.012164880657920868,0.05220002676639314,0.95,0.037812,47.7354341859656
Pheugopedius_fasciatoventris,0.48695200331192845,0.008211662827245541,0.04611292253691886,0.95,0.002,22.968269728884692
Philander_opossum,0.08608667954094296,0.041200733798068045,0.006384202532557603,0.95,0.002,1095.6646238893227
Philantomba_monticola,0.09093107025706518,0.0026222049249704726,0.008227443317956266,0.95,0.0013586,5605.047299445858
Philemon_buceroides,1.0540045913666358,0.010165643683541843,0.04275365377492068,0.95,0.002,115.56871106061861
Phlegopsis_nigromaculata,0.3430077084253847,0.005448833379160861,0.04431245217062881,0.95,0.002,46.57829830673669
Phlogophilus_harterti,0.03714225506797217,0.005420604191678881,0.03504235255105143,0.95,0.010983,3.121945108619359
Phoca_largha,0.002444128305371699,0.0027716041378284396,0.0011848652094120433,0.95,0.002,77231.20107268736
Phoca_vitulina,0.005143091207703703,0.0024993795690593005,0.001476092401993907,0.95,0.002,88450.10703647851
Phocarctos_hookeri,0.0020918263550675047,0.002708117114123558,0.000810997622306208,0.95,0.002,164540.90553966296
Phocoena_phocoena,0.002358072749285549,0.002026319208362048,0.0011016995530100549,0.95,0.002,55750.73090131902
Phocoenoides_dalli,0.0023193488170095045,0.0018836747319525024,0.0009573644712683636,0.95,0.002,119129.10994102745
Phodopus_campbelli,0.4711562945026593,0.05756744646561709,0.042568971552676034,0.95,0.002,19.496403205764167
Phodopus_roborovskii,0.09867141626217418,0.055850876954670635,0.02853688567785908,0.95,0.002,19.637156118737202
Phodopus_sungorus,1.1152455616117383,0.053298556698366584,0.036551404279530054,0.95,0.002,23.8716600728236
Phoebastria_immutabilis,0.054217906970934246,0.00274877399421002,0.008836470797346629,0.95,0.016395,2704.413541826889
Phoebastria_nigripes,0.0664358608708955,0.002805093072383997,0.009064985636031303,0.95,0.019832,2834.6868107039095
Phoebetria_fusca,0.06538279513200584,0.002727154211858268,0.008119200913040261,0.95,0.019733,3050.4671053785974
Phoebetria_palpebrata,0.07557650647400924,0.0027076251038244676,0.008832946230155903,0.95,0.023048,3072.4568602563154
Phoeniconaias_minor,0.0698037954152485,0.0027751570524371114,0.01587468334349902,0.95,0.020428,1689.9470845721855
Phoenicopterus_chilensis,0.09557157164601802,0.002701423280711275,0.01393595546885487,0.95,0.028622,2541.467059786457
Phoenicopterus_roseus,0.14331174624668724,0.0027186851710239678,0.015005335967979238,0.95,0.043047,2875.9306774558127
Phoenicopterus_ruber,0.021235887565765697,0.0026936067864935355,0.013732203934852187,0.95,0.0063902,2138.7427443433758
Phoeniculus_purpureus,0.03720921096604251,0.00960126759059935,0.01954735758520036,0.95,0.002,64.18335623833106
Phoenicurus_ochruros,1.0629907838478512,0.013699663608976577,0.06931323747713962,0.95,0.002,15.965458031677649
Phoenicurus_phoenicurus,1.3252534619553615,0.016454112920237466,0.1047498289405361,0.95,0.002,14.692746743062028
Pholas_dactylus,0.006599584807915171,8294.72104581044,0.0007513551304600156,0.95,0.0020013,29.700037288489106
Pholidoscelis_exsul,0.0034246554791404218,0.038406405330216074,0.0016091869618196607,0.95,0.002,128.71900786148393
Pholis_fangi,0.07823730553039246,0.08799355051630699,0.005927103718909349,0.95,0.002,12.488098763050681
Pholis_gunnellus,0.005570895838696991,0.696439340261286,0.0005896555007065848,0.95,0.002,69.03686446640349
Pholis_nebulosa,0.00927812188411347,18.843513740422797,0.0010282831539674443,0.95,0.002,185.97016002988414
Phonipara_canora,1.1725113946641912,0.006886563284164744,0.08322371792186309,0.95,0.002,8.071426404295782
Phonygammus_keraudrenii,0.5796184334165504,0.004119665831242597,0.028760607814746198,0.95,0.002,141.95826590654102
Phorcus_lineatus,0.006453628466842724,0.983011504791863,0.00095995347635354,0.95,0.002,1.3326649408396642
Phoronis_pallida,0.0034791276590376424,0.1998535389218217,0.0006685184364520386,0.475,0.0010438,0.10680062459273011
Phoronis_psammophila,0.0072957385986359355,0.20625691667402204,0.0013065203393286349,0.475,0.0021529,0.09831905679272922
Photopectoralis_bindus,0.004380878067110873,28.4638664055228,0.002350397064540522,0.95,0.002,19.23399504958495
Phoxinellus_pseudalepidotus,0.042053504220834044,2.6611404864573105,0.0024390304179650207,0.95,0.002,16.00776254825243
Phoxinus_phoxinus,0.02079047859980983,13.659017032278602,0.00538943990199878,0.95,0.002,27.41760125852086
Phrynosoma_ditmarsi,0.016169884139142457,0.02744638438766286,0.0034749289023614446,0.95,0.002,37.46425734908731
Phrynosoma_douglasii,0.013460888753481328,0.024686585118554743,0.0075723953446958205,0.95,0.002,36.80574127152877
Phycis_blennoides,0.00466076446231275,5481.8756049897775,0.00028735644253831297,0.95,0.0019983,8270.377323722689
Phycis_phycis,0.0038913838488936754,5420.922167890364,0.000450704684299209,0.95,0.0019676,3911.1554224072725
Phycodurus_eques,0.02393300012141673,0.6993433087285384,0.003030660530758285,0.95,0.002,95.36289318162544
Phylidonyris_novaehollandiae,0.7720537781513293,0.0067622260497649566,0.0755006810725691,0.95,0.002,19.005015996023293
Phyllastrephus_hypochloris,1.4992307224378771,0.00549115855543454,0.05598667741510889,0.95,0.002,19.79567812271175
Phylloderma_stenops,0.5025253134089654,0.002734353092008347,0.029393628200771908,0.95,0.002,74.24444020615188
Phyllopteryx_taeniolatus,0.06244626899371297,0.4369241413363485,0.004828639309118464,0.95,0.002,405.7211944904401
Phylloscopus_collybita,0.09076970703889181,0.013505943136240614,0.0513394107001818,0.95,0.0282154402536802,8.223604148565835
Phylloscopus_inornatus,2.0306526880304054,0.01505494262767725,0.1519526399715742,0.95,0.002,6.889556583931685
Phylloscopus_plumbeitarsus,0.6896097723520562,0.012879128401521618,0.0789776217938277,0.95,0.002,6.948229841602242
Phylloscopus_schwarzi,0.49792376505988845,0.012901053965262988,0.08705652454599079,0.95,0.002,4.451266460579105
Phylloscopus_sibilatrix,0.08043097079129953,0.017629976453833615,0.049157376248328666,0.95,0.024234887473670315,9.821703365766355
Phylloscopus_tenellipes,0.574410827271496,0.01520497077835874,0.09054323643017437,0.95,0.002,8.523591293753181
Phylloscopus_trochilus,0.09243951110745438,0.017712011430987315,0.052620726963052256,0.95,0.027874,10.103192362802085
Phyllostomus_discolor,0.1156384826614358,0.002737818033652819,0.019593555200140382,0.95,0.002,39.99731216567026
Phyllostomus_elongatus,0.10976593983230984,0.002641031660252709,0.01975966768027284,0.95,0.002,35.79914433472263
Phyllostomus_hastatus,0.24257831376890937,0.0026407217718296353,0.026450952360176683,0.95,0.002,91.2439073866055
Phyllotis_darwini,0.36344244493054184,0.02193674236710658,0.020964963274205925,0.95,0.002,49.48552398520824
Phyllotis_magister,0.20802110180121886,0.00817712983886478,0.02507868955095913,0.95,0.002,60.00675161728868
Phyllotis_xanthopygus,0.18096835194451713,0.010982652598097673,0.027100014404878376,0.95,0.002,36.34384737547585
Phymaturus_antofagastensis,0.00262767561093607,0.0027380952865835874,0.0006315284501801168,0.95,0.002,29.515476286972284
Phymaturus_patagonicus,0.001830576240309138,0.0028148655339576894,0.0011482299436583695,0.95,0.00056713,47.673165820023435
Phymaturus_punae,0.0029780038587931645,0.0019473422756359625,0.00044791933511355335,0.95,0.0016446,37.27872410870682
Phymaturus_spurcus,0.002511519958953202,0.002742673894971421,0.0006952709350941702,0.95,0.0020106,25.383031164386765
Physa_fontinalis,0.025828202287718052,0.8666067006983247,0.005253607013684892,0.475,0.002,0.29465761715985717
Physalaemus_fernandezae,0.023098912817778487,2.1229147674658972,0.004088658760336259,0.95,0.002,1.5597348060003857
Physella_acuta,0.06310423108260434,12.541526755450377,0.014279250211337864,0.475,0.002,0.3179203344319169
Physella_gyrina,0.3362110039986038,1.5985880220341513,0.07681669105227024,0.475,0.002,0.45360905680044916
Physeter_macrocephalus,0.0024108119323140408,0.000545327694642931,0.0006158017749507853,0.95,0.002,1.4675594031605642e7
Phytotoma_rara,0.096031936146281,0.007957907904997633,0.04625823200792693,0.95,0.064064,51.53839553951053
Piaractus_brachypomus,0.003808460471868076,233.31948892113303,0.001038456966733945,0.95,0.002,46915.05967620572
Piaractus_mesopotamicus,0.004846857135901812,1938.3083467603904,0.0010394996792930152,0.95,0.002,2188.4197397757107
Pica_hudsonia,0.07255210968628667,0.017747867530555603,0.02590174006050851,0.95,0.021354,208.60350285183108
Pica_nuttalli,0.4354833373453465,0.017998402464856275,0.041161848110986145,0.95,0.002,143.253177596398
Pica_pica,0.07217388871334816,0.016421356951256297,0.02552650632180442,0.95,0.021754,185.6634219443632
Picathartes_gymnocephalus,0.06551925239153455,0.010938739089247565,0.028224758843175827,0.95,0.019335,250.72920277493316
Picoides_arcticus,0.04422322845108018,0.010894752904913242,0.03665998569657346,0.95,0.013249,68.77668589553565
Picumnus_nebulosus,0.07548225393787475,0.007048815669260162,0.04889451087963583,0.95,0.021714,11.083562573897801
Picumnus_rufiventris,0.09142644144385456,0.006851108509193098,0.04846049655147733,0.95,0.002,20.69630624111641
Picus_canus,0.06303295384956668,0.02194161659131855,0.028275877542132594,0.95,0.002,138.6523619690319
Picus_chlorolophus,0.06875103488825529,0.009602747375466798,0.034050866927919164,0.95,0.002,67.12385918381084
Picus_vittatus,0.06847534284340426,0.01095682611091365,0.030838041307886546,0.95,0.002,105.50172614837076
Pimelodella_kronei,0.1367441394472902,5.6090099567938205,0.010875860716097247,0.98,0.002,62.77348785570972
Pimephales_notatus,0.003992841411782976,37.01670359202452,0.0006438524379559602,0.95,0.002,24.72355020647431
Pimephales_promelas,0.0567493727280711,12.545688592009647,0.023590830320496914,0.95,0.002,2.0450265484426002
Pimephales_vigilax,0.009434142736310831,2.386847498419444,0.0017719710150634511,0.95,0.002,6.206461072254213
Pinctada_imbricata,0.0047668913226621736,1.0334964826788818e7,0.0023980884461122496,0.95,0.002,84.53062814309057
Pinctada_margaritifera,0.00252166679068825,562797.0244067266,0.0013123764307065473,0.95,0.00087479,12.135716769413442
Pinguinus_impennis,0.048414337505911405,0.0027185081091823304,0.014129146766184961,0.74916,0.015303,4991.191596173863
Pinicola_enucleator,0.11067543338131383,0.010871280072667062,0.04467675242477589,0.95,0.032499,57.33522610313755
Pinna_nobilis,0.004696590789421694,1.2598212593558736e6,0.0006778125937107017,0.95,0.002,1736.4457108419008
Pipilo_chlorurus,0.05542778222878018,0.021883347787911105,0.05205240244463311,0.95,0.016723,29.74849812630177
Pipilo_erythrophthalmus,0.07700081168946796,0.01953570330333449,0.049603928546519016,0.95,0.022809,39.966096850127016
Pipilo_maculatus,0.0777110941549503,0.010929183242112438,0.06320675436008466,0.95,0.02342,39.487491479050874
Pipistrellus_kuhlii,0.11925678497188397,0.004033449163899497,0.029505191192626883,0.95,0.002,6.064324452500611
Pipistrellus_pipistrellus,0.0027158460448000682,0.0032853874091114243,0.0026270046877240223,0.95,0.002,5.136099363977209
Pipistrellus_subflavus,0.08678739889622136,0.005597924759048466,0.04762484824138244,0.95,0.002,7.341124604926784
Pipistrellus_tenuis,0.22080370709729344,0.010907827043533276,0.03221648783404655,0.95,0.002,4.26264308101026
Pipra_fasciicauda,1.0527187795886732,0.005482309791062127,0.06349943148458496,0.95,0.002,15.009808761960855
Pipraeidea_melanonota,0.5277165176947806,0.005513858917174638,0.0742646300305547,0.95,0.002,20.592970686939772
Pipreola_arcuata,0.24124027377286453,0.01365705266552568,0.02742351485867375,0.95,0.002,118.75976294261693
Pipreola_intermedia,1.1256541922556533,0.013660948853227085,0.05023264999658467,0.95,0.002,50.308662206616056
Piranga_olivacea,0.10769140563536261,0.010678960306894901,0.04995809965255507,0.95,0.032457,28.298476974172306
Piranga_rubra,0.06615028506100472,0.010889216694985217,0.05831207747813907,0.95,0.019862,29.815748208174362
Pisaster_ochraceus,0.006692675690077225,729927.9862928644,0.0010447998920327022,0.95,0.002,5668.921709588802
Pisidium_amnicum,0.01226954173052195,63.66027052925658,0.0019807070258110837,0.475,0.002,1.0390632489034906
Pithecia_monachus,0.003038459379005344,0.002578921661298412,0.0031673628952152964,0.95,0.00065062,1871.1169712539242
Pithecia_pithecia,0.001832763334070894,0.002856997903768003,0.00211355230399133,0.95,0.00054291,1513.4606343893695
Pitta_iris,0.12963822175336792,0.02182468768966859,0.045728712507725484,0.95,0.038775,67.65581031793488
Pitta_moluccensis,0.08043526013427073,0.01356606103522484,0.030048265317892786,0.95,0.002,78.42097793539862
Pitta_versicolor,0.06566897750841313,0.018743072006418216,0.037866473295553746,0.95,0.020291,106.3612781112505
Pituophis_catenifer,0.0015782337886400895,0.06512822354973626,0.0004279773082193048,0.95,0.00046211,7387.321791446993
Placopecten_magellanicus,0.13001549967309295,263277.25647513196,0.0006943680774823447,0.95,0.002,691.4742836715469
Plagiogeneion_rubiginosum,0.00495496974231221,1145.8249970497554,0.00097423121268146,0.95,0.002,3339.4384467076898
Plagioscion_squamosissimus,0.05132516426516473,1357.3785892196074,0.0010781075929812121,0.95,0.002,7009.922668596882
Plagioscion_surinamensis,0.009430115648523243,1282.788569825039,0.000772737667058878,0.95,0.002,4887.678012865311
Planigale_gilesi,0.08489490607017068,0.03320094461729577,0.019338829254010287,0.95,0.002,13.512258588555214
Planigale_ingrami,0.12308091754632475,0.03812397090411395,0.024439797791872667,0.95,0.002,6.64157876694434
Planigale_maculata,0.22192144613062287,0.04135547655714145,0.023242381528345443,0.95,0.002,10.306787288168538
Planigale_tenuirostris,0.06563116646248078,0.03327056224013672,0.02023636478237195,0.95,0.002,4.585450398980225
Planiliza_abu,0.003296243331698517,154.7194925714951,0.0013691168565839486,0.95,0.002,63.43801503384872
Planiliza_haematocheilus,0.003479371795868364,6473.280900673349,0.0005231666532547066,0.95,0.002,3874.8262949722457
Planiliza_klunzingeri,0.003275431643065947,506.91227889137673,0.001256621477177771,0.95,0.002,134.0694402279249
Planiliza_parsia,0.0034148618781002335,858.2255501574932,0.001014487007906698,0.95,0.002,128.41519576539497
Planiliza_subviridis,0.002940428100605998,2373.8655638075,0.0010509699837065653,0.95,0.002,626.4201932844716
Planorbarius_corneus,0.03386121630442464,14.971374260849078,0.005533308522077104,0.475,0.002,10.020379445065323
Planorbella_duryi,0.03719140964847458,2.35744275209335,0.012101942568167334,0.475,0.002,1.1239721533939588
Planorbella_trivolvis,0.01676146477588394,26.8730758894317,0.004469995899291845,0.475,0.002,9.847187344861414
Planorbis_planorbis,0.19543250829293188,9.85191917300808,0.02978317714331029,0.475,0.002,0.4353587270672548
Platalea_ajaja,0.0761231402606193,0.008194808975295093,0.02094980060694558,0.95,0.023419,1531.9268714477525
Platalea_alba,0.05835503526228715,0.008212288759649005,0.01581395908327835,0.95,0.017263,1790.4179386188646
Platalea_leucorodia,0.17844927014731404,0.011137285222357346,0.023391738306981495,0.95,0.052491,1425.4575932682162
Platalea_regia,0.07435182368789404,0.008439627763323783,0.01980307333893873,0.95,0.022179,1607.364024061601
Platanista_gangetica,0.0047037766553482945,0.001328302721436873,0.000983531270991886,0.95,0.002,86496.7605029315
Platax_orbicularis,0.003563448594404644,30.33731955391151,0.0019670187514762997,0.95,0.002,7809.847272418839
Plateosaurus_engelhardti,0.003555746280547912,0.0822304671914468,0.0005328182135397779,0.95,0.001417,2.038729751803684e6
Platichthys_bicoloratus,0.006690607501068015,5526.230623076385,0.0009491233891694518,0.95,0.002,1265.9298140279118
Platichthys_flesus,0.015666194037449656,5346.222654263189,0.0009756797568505419,0.95,0.002,2248.141904134416
Platichthys_stellatus,0.012691282893782735,829.8042517097731,0.00036196098587979467,0.95,0.002,13530.442056146849
Platycaranx_chrysophrys,0.003094373977601467,795.5152489890845,0.0015763419830836238,0.95,0.002,4017.4556549362906
Platycaranx_malabaricus,0.003145166941067908,666.4287449305561,0.0016053051940802415,0.95,0.002,3386.9895600925183
Platycephalus_aurimaculatus,0.006291185066710724,2602.9506264843913,0.0008591068958443941,0.95,0.002,2023.4231038194332
Platycephalus_bassensis,0.003971656525450195,3140.1348507054145,0.0005871210827701788,0.95,0.002,1499.5608105841668
Platycephalus_caeruleopunctatus,0.0031521481039840722,4433.6240292522125,0.0010356738659141748,0.95,0.002,1666.554150621296
Platycephalus_conatus,0.004838229942041056,13860.736055900346,0.00047822528053713056,0.95,0.002,2167.437738212434
Platycephalus_fuscus,0.0038852919135831687,15396.283909154166,0.0004453658734494279,0.95,0.002,13965.93105718114
Platycephalus_grandispinis,0.0060087155524998406,82.08447432068633,0.0016069861441823884,0.95,0.002,332.4397072294842
Platycephalus_indicus,0.004531241697403726,1857.5815514180924,0.0014490216693247644,0.95,0.002,3867.7124278207634
Platycephalus_laevigatus,0.005154777518147179,280.18460688942173,0.0008501495061815781,0.95,0.002,767.5842138218525
Platycephalus_richardsoni,0.005669262129758051,4281.994257097813,0.0006063938708298554,0.95,0.002,1757.0982363761314
Platycephalus_speculator,0.007546188238013041,2163.068776645997,0.0009303273068380552,0.95,0.002,4859.724305181988
Platycephalus_westraliae,0.005528480738967331,765.7802131378522,0.0011734503866793608,0.95,0.002,2030.5599509253213
Platycercus_elegans,1.26154531991675,0.019146203178384513,0.07914888190205427,0.95,0.002,162.89021968594437
Platygobio_gracilis,0.003935474813580558,176.7654953545848,0.0008630490728378183,0.95,0.002,305.7123841404676
Platyrhina_sinensis,0.003483437283082196,0.016030119981347124,0.0006730267609493741,0.95,0.002,8268.42072236915
Platyrinchus_coronatus,0.7537656733011453,0.005533075631055559,0.06482410764060337,0.95,0.002,11.466136483288453
Platyrinchus_platyrhynchos,1.6244133325224968,0.005459833971358544,0.08705037660850531,0.95,0.002,12.472062490186046
Platyrrhinus_lineatus,0.6669785051198691,0.005458741313932913,0.042426079934485536,0.95,0.002,21.539669454765683
Platysternon_megacephalum,0.002076610536027084,0.008229911494179704,0.00029492144876243234,0.95,0.00062307,1059.3055683991226
Plecotus_auritus,0.30367684597440436,0.0035072183501450396,0.19117124333542768,0.95,0.002,7.826888261839556
Plectorhinchus_pictus,0.003058762343418679,3028.123308088641,0.0010153499978460966,0.95,0.00093684,7157.581033352464
Plectorhinchus_sordidus,0.0071632234584157635,1274.8248134621556,0.0020224828227459342,0.95,0.002173,2881.2691912542014
Plectroglyphidodon_dickii,0.0033143794252657502,202.19715073799006,0.002079974862316917,0.95,0.002,30.230017732329724
Plectrophenax_nivalis,0.1564654084308549,0.013732230638436344,0.051656643661832584,0.95,0.047052,41.74607256370678
Plectropomus_areolatus,0.004714168171561448,1627.0256896779767,0.0010349519368145802,0.95,0.002,6994.791110032434
Plectropomus_laevis,0.0033377774073320727,8398.312926855613,0.0004787636243753105,0.95,0.0010027,33743.065121239655
Plectropomus_leopardus,0.0027301982396941843,1260.2108563592212,0.0007395182344506093,0.95,0.00084098,25030.357909297716
Plectropomus_maculatus,0.0029868911234685225,8239.525837084639,0.0005921539812144532,0.95,0.00094109,27958.58806014109
Plectropomus_oligocanthus,0.00731310630385805,7803.508579525537,0.001250134861155461,0.95,0.0021166,5055.958178550143
Plectropomus_pessuliferus,0.002704092692042875,27488.155449884856,0.0007321330658962054,0.95,0.0007407,24589.747354589992
Plecturocebus_cupreus,0.009302054261114821,0.0024324613047955845,0.004773539230438214,0.95,0.002,1266.1984875812373
Plectus_palustris,1.6900329340855478,26.897369439928784,0.1338428246551321,0.95,0.002,3.3336483553324963e-6
Plegadis_chihi,0.09862054781780884,0.009509237436277641,0.026116124974685816,0.95,0.029545,501.50673112179
Plegadis_falcinellus,0.17259056128700273,0.00954566525381468,0.023787745623386508,0.95,0.051197,611.8759616631164
Plesiodryas_albonotata,1.1185715122094215,0.00541776308531259,0.051242984035564196,0.95,0.002,38.302407188913776
Plestiodon_chinensis,0.0013340002090962534,0.05420194265050465,0.0006676564412995028,0.95,0.00040416,51.10878287450935
Plestiodon_egregius,0.022181349485293336,0.01826625669277309,0.005278460067160619,0.95,0.0020133,5.882974486599483
Plestiodon_fasciatus,0.24118248790945063,0.04315958799600784,0.009011002493312997,0.95,0.0019063809515787187,10.65048120280042
Plestiodon_septentrionalis,0.09140515576051951,0.02386741467964126,0.007235899396088212,0.95,0.027307956589640983,13.024002688465437
Plethodon_cinereus,0.004144235835205661,0.025129853263053906,0.0007994338676019591,0.95,0.002,1.2038516387905362
Plethodon_glutinosus,0.04963485585312425,0.024672280142096714,0.0011467144245318004,0.95,0.002,165.80387383086097
Plethodon_jordani,0.003376969514269659,0.026900780763971583,0.0006373301376139944,0.95,0.002,2.14948843806022
Plethodon_kentucki,0.0047323527364289564,0.03286732583015539,0.0008899586468065175,0.95,0.002,1.9420867978319043
Pleuragramma_antarcticum,0.01852891039033514,2.8222817614987186,0.00019809765624966051,0.95,0.002,176.90280541548637
Pleurobema_riddellii,0.005712679781137609,177.1692667085675,0.00027698289126776456,0.95,0.0017276,33.34430634359378
Pleurobema_strodeanum,0.0010479079797299552,158.684971209849,0.0001423192477857406,0.95,0.00032013,30.602101483885416
Pleurobrachia_bachei,0.0545224537074228,990.7505313846706,0.009695049562195588,0.475,0.002,8.9519463117293
Pleurobrachia_pileus,0.27746231457513243,2101.595250878991,0.018940443780865335,0.475,0.002,9.708296017462217
Pleurodeles_waltl,0.01347732952761137,0.5482077580429336,0.0029933136845517005,0.95,0.002,65.44846845228813
Pleurodema_thaul,0.012731436668313926,0.4100742481900473,0.0009320334142971452,0.95,0.002,38.70764912761098
Pleurogrammus_azonus,0.037537988172615805,207.1649404693014,0.00192842062427274,0.95,0.002,4407.2416218552235
Pleurogrammus_monopterygius,0.08656916766192503,208.05319143318323,0.0013750051904521325,0.95,0.002,4271.7439008605015
Pleuroncodes_monodon,0.02912077969445107,21.237922684663378,0.001751325582739755,0.95,0.002,33.09335971403369
Pleuronectes_platessa,0.004195698326950417,2863.6895758090304,0.0004664853238944715,0.95,0.002,5416.7148317625315
Pleuronectes_quadrituberculatus,0.009680075676136693,4307.207203302132,0.00029369843004369977,0.95,0.002,19936.535861478966
Pleuronichthys_cornutus,0.003794919885651303,516.020897961345,0.0008484797562142047,0.95,0.002,417.5515641091366
Pleuroxus_aduncus,0.3784026996625422,0.21050149991157652,0.06928099051590786,0.95,0.002,1.5261118464753867e-5
Pleuroxus_striatus,0.3390681818181818,0.2959655059180303,0.06209638175398851,0.95,0.002,3.8127327685072866e-5
Plicofollis_dussumieri,0.003170276466223284,1.1679806118757265,0.000992334171372284,0.95,0.00095845,5737.395871288867
