species,genus,k_M,L_m,g,A0
Rhinophylla_pumilio,Rhinophylla,0.48301252365377484,0.84333,0.07170441198224085,112740.60465533132
Rhinopomastus_cyanomelas,Rhinopomastus,0.07159425496467316,1.7957,0.280985479179624,28284.688492780286
Rhinoptera_bonasus,Rhinoptera,0.0012811620926983774,15.5324,1.105152169084879,5222.131701812008
Rhinoptera_steindachneri,Rhinoptera,0.0025856664412946297,17.5243,0.9558396304793678,6680.653808274247
Rhipidura_albolimbata,Rhipidura,0.4362169992291475,0.82394,0.06147461716755054,119697.52863240456
Rhipidura_atra,Rhipidura,1.558777861311169,0.64533,0.028233683879216456,260471.65634363872
Rhipidura_fuliginosa,Rhipidura,0.42957921079759853,0.73738,0.06975243869160942,105793.02574029972
Rhithrogena_semicolorata,Rhithrogena,0.09676260890621878,0.1278,0.1370745727163118,63085.17754758336
Rhizoglyphus_robini,Rhizoglyphus,0.2096931818181818,0.02585,1.106894917622805,8179.184670781893
Rhizoprionodon_acutus,Rhizoprionodon,0.0025612105966718725,8.985,0.4714833566361146,13104.102196801723
Rhizoprionodon_lalandii,Rhizoprionodon,0.006650036626785231,8.825,0.5712550274118615,14880.781372869504
Rhizoprionodon_oligolinx,Rhizoprionodon,0.0034843976186234842,10.3181,0.7991686094480621,7347.654062382452
Rhizoprionodon_porosus,Rhizoprionodon,0.0033891584212886526,11.5399,0.7346355533059029,9769.015950405374
Rhizoprionodon_taylori,Rhizoprionodon,0.023669355922662772,7.207299999999999,0.22105941119806427,27189.460899905065
Rhizoprionodon_terraenovae,Rhizoprionodon,0.004677292585006603,10.911,0.3598781559433536,21337.59930955442
Rhizostoma_octopus,Rhizostoma,0.04860121441236557,0.5748199999999999,1.083045927554513,635.4310955660845
Rhodeus_amarus,Rhodeus,0.007232567096845758,1.1253,3.6549579371850665,1580.2382431718497
Rhodeus_meridionalis,Rhodeus,0.009080834186623945,1.6185,1.825365543318704,3321.6698936791986
Rhodeus_ocellatus,Rhodeus,0.020458737025344537,1.1832,0.9374234080062055,5961.289186293153
Rhodeus_sericeus,Rhodeus,0.005566029773186806,1.8411,2.2306648534337374,4820.416853385615
Rhodostethia_rosea,Rhodostethia,0.24531350645561464,1.4194,0.06288950701048619,129890.02594575695
Rhomboplites_aurorubens,Rhomboplites,0.004536929008005103,6.751500000000001,4.34330152626686,1213.5213236902034
Rhombosolea_leporina,Rhombosolea,0.04535326798926414,3.4978,0.09536887580899867,95627.22778434011
Rhombosolea_plebeia,Rhombosolea,0.00977578307125824,4.4895000000000005,0.6978612864508406,9695.0634255554
Rhombosolea_tapirina,Rhombosolea,0.004398930042348908,6.7704,1.2439848954115522,4714.9093836001075
Rhyacotriton_olympicus,Rhyacotriton,0.00233841095233093,0.84394,4.0043506141005265,2276.5464897220045
Rhyacotriton_variegatus,Rhyacotriton,0.007320716230649645,0.89404,2.109697827501403,4251.4484566807605
Rhynchobatus_laevis,Rhynchobatus,0.002811503587883877,26.8841,0.22234645773723496,30208.078182870042
Rhynchocyclus_fulvipectus,Rhynchocyclus,0.06123642793448437,1.675,0.2079534810853624,37117.2274507202
Rhynchocyclus_olivaceus,Rhynchocyclus,0.5179664821376091,0.9363400000000001,0.04555738336924586,163388.01060247282
Rhynchocypris_lagowskii,Rhynchocypris,0.004206507268378201,2.7793000000000005,2.296695362587942,2416.5933362142277
Rhynchocypris_oxycephalus,Rhynchocypris,0.020536936155624765,1.5251,0.6765135302583718,8340.15025548371
Rhynchocypris_percnurus,Rhynchocypris,0.004409618319153359,3.3510999999999997,1.5024627393134846,3857.33089832671
Rhynchophanes_mccownii,Rhynchophanes,0.10229698111089144,1.6153,0.22881220193138738,33122.95011245531
Rhynchorhamphus_georgii,Rhynchorhamphus,0.004341755520015408,3.0282,1.0299136588657376,5331.832538217266
Rhynchotus_rufescens,Rhynchotus,0.22637522282116856,3.0134000000000003,0.05836175198311439,161786.7853239987
Rhynochetos_jubatus,Rhynochetos,0.06211669681653483,4.1631,0.11274254900219868,88242.73634404872
Rhyticeros_plicatus,Rhyticeros,0.03684346367185077,5.6651,0.14144178998296136,52598.821918910486
Richardsonius_egregius,Richardsonius,0.004505476307957574,1.277,3.6042451283101014,1608.941908791945
Rineloricaria_aequalicuspis,Rineloricaria,0.0034752902584145352,2.4865,1.5786959638604867,3404.805455880913
Rineloricaria_latirostris,Rineloricaria,0.0032220920635893362,4.1298,1.4201227930902898,3828.2355079677186
Rioraja_agassizii,Rioraja,0.0038478446173063215,8.5674,1.0004239524214602,9855.790275945237
Riparia_riparia,Riparia,0.07749436314337727,1.2994,0.3161391170209536,33130.398077146456
Rissa_brevirostris,Rissa,0.06235913730819918,3.8631,0.16200111041985626,46745.940665771646
Rissa_tridactyla,Rissa,0.09051852107481002,3.4536999999999995,0.10711595937627796,70611.19028018923
Rita_rita,Rita,0.0020803918765796626,3.4077999999999995,4.226073603897125,1425.3974590878756
Robsonella_fontaniana,Robsonella,0.030897664048891015,1.3238999999999999,0.4420685849015488,15153.140976129202
Robsonella_huttoni,Robsonella,0.2581382399709415,0.7183200000000001,0.1259101612500079,47202.189016700984
Rogadius_asper,Rogadius,0.001588255589253879,1.9381000000000002,5.718605203151745,967.3666205222196
Romanogobio_albipinnatus,Romanogobio,0.06113249805242287,0.87755,1.0552721695614735,5006.335921748397
Roncador_stearnsii,Roncador,0.0035633027669279118,3.0357,2.3416587957416026,2340.3068202757972
Rondeletia_loricata,Rondeletia,0.4031051580569243,1.148,0.04609901967718376,123877.53119771021
Rossia_macrosoma,Rossia,0.7479254593448575,1.2,0.024078825558955737,232564.60124117284
Rossia_pacifica,Rossia,0.0020470031589158375,11.6321,0.7117315034495311,13263.701147915113
Rostroraja_alba,Rostroraja,0.0033224998908310812,32.081,0.30021826149698183,24372.441134777808
Rostroraja_texana,Rostroraja,0.002938798389800144,9.3006,1.1707636190134183,6298.960656075596
Rousettus_aegyptiacus,Rousettus,0.029175167449496834,3.1536,0.5484594135936399,19296.672715923683
Rousettus_amplexicaudatus,Rousettus,0.2577162344598389,1.6441,0.06693001249960186,126600.71894301464
Rousettus_leschenaultii,Rousettus,0.5313400877324206,1.4761,0.0347476911627537,230889.59885658728
Rousettus_madagascariensis,Rousettus,0.03439874267355711,2.2864,0.3509504239317138,32707.667407366236
Rubigula_melanictera,Rubigula,0.4268087304513079,1.021,0.04441775220245903,167460.993309111
Rudarius_ercodes,Rudarius,0.0034667163972131767,1.6715000000000002,4.203729474901607,1362.4802300341644
Ruditapes_decussatus,Ruditapes,0.0023372953119203082,1.0253,13.357792598360119,218.07050445548006
Ruditapes_philippinarum,Ruditapes,0.00471096218282201,0.30647,4.031948111321788,589.7183113571364
Rupicapra_rupicapra,Rupicapra,0.0030015619267976744,28.924200000000003,3.7569494342741345,2470.0382450797165
Rupicola_peruvianus,Rupicola,0.09048963724994168,2.556,0.09431388006804808,80293.78674389352
Rusa_timorensis,Rusa,0.004103996319178696,27.2322,0.369118528808365,22425.922386466078
Rusa_unicolor,Rusa,0.0027021919669420634,29.3077,0.40462134289493545,21923.75507933952
Rutilus_caspicus,Rutilus,0.03493861849837804,4.2927,0.17386868119116347,37925.983702385456
Rutilus_frisii,Rutilus,0.004071302097699942,6.5989,0.9706278559294568,5912.369026110864
Rutilus_rutilus,Rutilus,0.0026698830514756936,8.437,0.920233552564244,6109.1736918272945
Rynchops_niger,Rynchops,0.055160991080530686,3.3658,0.21087912230461167,36523.06805166066
Sabanejewia_aurata,Sabanejewia,0.0032817788689878504,1.3406,4.17747008320932,1499.832921967964
Sabanejewia_balcanica,Sabanejewia,0.003818732904210283,1.2708,4.003218091413455,1599.1426198831828
Saccopteryx_bilineata,Saccopteryx,0.24463760156847586,0.8288600000000002,0.12382482652469508,87637.28432231309
Saccopteryx_leptura,Saccopteryx,0.2619331142134311,0.62685,0.13902560771902725,140264.37622638314
Saccostomus_campestris,Saccostomus,0.1338753920917889,1.7468,0.11543550116040893,72532.79231760191
Saccostrea_cuccullata,Saccostrea,0.008546500005267509,2.0095,0.28969631114859,8258.338867474713
Sagittarius_serpentarius,Sagittarius,0.00646281980044639,10.7682,0.7198000652525266,10392.727146482388
Saguinus_geoffroyi,Saguinus,0.23086636124445487,1.8057,0.06286530873015501,556268.5936629284
Saguinus_oedipus,Saguinus,0.06609994264094969,6.2683,1.4549846415941925,6131.560884262394
Saiga_tatarica,Saiga,0.004910569140621694,28.9315,2.798195489401326,3107.22418987172
Saimiri_boliviensis,Saimiri,0.04151665036343505,3.8600000000000003,0.2145964654392536,100409.94252403193
Saimiri_sciureus,Saimiri,0.0031731674005455474,7.2818,1.576621485986437,10969.135505622711
Sakesphorus_canadensis,Sakesphorus,0.0799830143079845,1.664,0.27662123253826054,28145.585197135635
Salamandra_lanzai,Salamandra,0.015868821278020133,2.3576,2.2854228282694438,3232.5779156885333
Salamandra_salamandra,Salamandra,0.007210651252439911,2.7147,1.3629800251056001,7269.967550027096
Salamandrella_keyserlingii,Salamandrella,0.009774328871180061,1.4037,10.377380507282364,2401.0876598333653
Salamandrina_perspicillata,Salamandrina,0.0015679823876378308,1.2284,42.36830629159374,236.08079431887106
Salarias_patzneri,Salarias,0.0070828131093511855,0.24978000000000003,4.410152781264441,1207.6048536491999
Salariopsis_economidisi,Salariopsis,0.005290916624588245,0.66568,6.115175786323897,890.0041057428818
Salminus_brasiliensis,Salminus,0.006039371423240835,14.6261,0.23301742352868812,45626.29545079209
Salmo_ferox,Salmo,0.007055337391299115,4.1654,1.11643059838014,5594.194240145392
Salmo_lourosensis,Salmo,0.0046259576593424105,1.4665000000000001,3.3446507492782445,1636.6998956114753
Salmo_marmoratus,Salmo,0.004380116131446908,5.3301,1.5261416330480253,3659.861791729855
Salmo_obtusirostris,Salmo,0.002935597019444904,3.051,2.723494923246031,2000.2282340345857
Salmo_salar,Salmo,0.0027762587064676615,4.83,2.2205435315763893,5419.742932408512
Salmo_trutta,Salmo,0.015451520580829183,8.6375,1.6417344587178027,3288.505155901827
Salmostoma_untrahi,Salmostoma,0.01274227436749842,3.1216,0.7127362686356291,8072.409078272697
Salpa_thompsoni,Salpa,502.3018398942389,0.093573,0.0003478583516022378,55392.78277066153
Saltator_coerulescens,Saltator,0.16564800847961378,1.5615,0.0825835166652645,91287.50359939189
Saltator_grossus,Saltator,0.21153584761223163,1.4067999999999998,0.0692398764390219,108948.8762239551
Saltator_maximus,Saltator,0.4865127608968534,1.1575,0.03749876668412218,198323.1959839367
Saltator_orenocensis,Saltator,0.17120832181499085,1.3811,0.09481686954962873,78812.94127164848
Saltator_striatipectus,Saltator,0.2929437257880505,1.3181,0.06767943237284671,108770.82009735453
Salvator_merianae,Salvator,0.050277260171552186,7.1835,0.06985417013475685,115368.61069685977
Salvelinus_alpinus,Salvelinus,0.012343382368865445,6.8868,0.5720157157662269,9474.372097204794
Salvelinus_curilus,Salvelinus,0.007444559799210763,5.9228,0.7023394575085814,7406.794407892611
Salvelinus_fontinalis,Salvelinus,0.014773396411701214,4.4694,0.4032063992892504,13839.009110931232
Salvelinus_leucomaenis,Salvelinus,0.0033462964827854305,5.8514,1.0129455586713787,5215.547711243445
Salvelinus_malma,Salvelinus,0.005443130211278773,9.0435,0.6283399214300507,8348.053793060368
Salvelinus_namaycush,Salvelinus,0.006796700098517356,4.1985,0.8542909544211118,6193.892332919822
Salvelinus_willoughbii,Salvelinus,0.014745365542323897,0.89738,3.390669210005381,1604.6322878125975
Sandelia_bainsii,Sandelia,0.004601486288079047,3.8271,1.4461383585186882,4019.9039280572433
Sander_canadensis,Sander,0.040153454284115764,5.6725,0.06345423107912845,116333.21840518221
Sander_lucioperca,Sander,0.031221522210884423,9.1551,0.05389101262823562,116374.3267163904
Sander_vitreus,Sander,0.003933886712661335,2.9941,1.2754649157376767,4279.234233976863
Sander_volgensis,Sander,0.0026321314017744915,0.83559,10.560690612071658,562.8115898110102
Sapajus_apella,Sapajus,0.0023597969507492293,8.5738,0.7692107291873116,15688.037934879803
Sarcocheilichthys_nigripinnis,Sarcocheilichthys,0.003188597653368543,2.7031,2.3522182083054437,2768.8168801790084
Sarcophilus_harrisii,Sarcophilus,0.057648708954011585,6.6549,0.0533121133459352,147190.24529270717
Sarcoramphus_papa,Sarcoramphus,0.05913513696100708,5.8433,0.06187049581216699,121185.52826177889
Sarda_australis,Sarda,0.0038069351092449816,13.588800000000003,0.4474047640417771,12675.993404973866
Sarda_chiliensis,Sarda,0.0044834997452974845,3.0063,1.5818979845887478,3384.8337267288944
Sarda_orientalis,Sarda,0.006913269988135894,2.6974,1.3661625280512877,3856.7799418762183
Sarda_sarda,Sarda,0.5586501138243051,4.4941,0.011342175444888336,478741.03488185443
Sardina_pilchardus,Sardina,0.3246275093519366,0.66306,0.05959186065166722,120024.583906114
Sardinella_albella,Sardinella,0.39970710428454886,1.012,0.05258049755355515,129148.26192379248
Sardinella_aurita,Sardinella,0.018,3.328,0.4832732371794872,11331.354611311826
Sardinella_brasiliensis,Sardinella,0.0032635928668710984,4.6601,1.592512784033939,3476.212114198947
Sardinella_fimbriata,Sardinella,0.007819059895864133,2.8497999999999997,0.948311741816529,6276.94248079244
Sardinella_gibbosa,Sardinella,0.027104866486159944,3.7573999999999996,0.42501349352873474,12551.532985109656
Sardinella_jussieui,Sardinella,0.00798370151530081,1.1479,2.6528478320444133,2016.2839895668114
Sardinella_lemuru,Sardinella,0.003511881375839452,3.5817,1.7552959656571627,3071.779111663232
Sardinella_longiceps,Sardinella,0.46007603821180276,1.2299,0.03587008744270993,149900.0281704502
Sardinella_maderensis,Sardinella,0.015008323769817734,3.4111,0.40470833515591825,13689.189914534141
Sardinella_melanura,Sardinella,0.003617384267705217,3.3539000000000003,1.772287206704361,3053.5397583383397
Sardinella_sindensis,Sardinella,0.0030215954999657556,3.3189,2.5943390028622964,2077.520193282446
Sardinella_tawilis,Sardinella,0.004294709218880023,1.7479,2.5687642854021386,2926.3813837787256
Sardinella_zunasi,Sardinella,0.0151244091171031,1.2128,1.2102241258081436,4722.951269490362
Sardinops_sagax,Sardinops,0.14330743864495749,2.5786,0.04758444002504524,135909.89551842128
Sargocentron_coruscum,Sargocentron,0.010517926231948553,2.7842,1.0138638725375462,5213.908546325821
Sargocentron_diadema,Sargocentron,0.007329219780828709,3.2698,0.9743342076688477,5399.718290218968
Sargocentron_microstoma,Sargocentron,0.008386231216874542,4.1666,0.6682488856446329,7852.876448745871
Sargocentron_rubrum,Sargocentron,0.003140107696653026,6.0756,1.2239203845888464,6016.378306998836
Sargochromis_codringtonii,Sargochromis,0.003125717550985085,7.2194,0.8254081679172403,6520.6633121512305
Sarmarutilus_rubilio,Sarmarutilus,0.0026504292447206853,4.6136,1.9019431853032125,3407.496922886177
Sarotherodon_galilaeus,Sarotherodon,0.0031778231349667446,7.6472999999999995,0.7842228143232027,6775.09811039909
Sarotherodon_melanotheron,Sarotherodon,0.17347206014625052,2.3257,0.0498978829350754,105022.4977161608
Sarpa_salpa,Sarpa,0.010051474406629806,0.7905500000000001,9.868247485371992,672.2977317497148
Sasia_ochracea,Sasia,0.5557129323609058,0.79005,0.06146350765431723,120330.60221162847
Satanoperca_pappaterra,Satanoperca,0.0069143381244225685,5.8815,0.6739915876214123,8137.908506222965
Saucerottia_tobaci,Saucerottia,0.10065198626317684,0.8567,0.2360470915330838,40796.46480878836
Saurida_elongata,Saurida,0.00208233348719987,6.489,1.6449503423310028,5740.692019423207
Saurida_longimanus,Saurida,0.006066866737416611,2.6691,1.3726238753597881,6027.657910313793
Saurida_micropectoralis,Saurida,0.00512249912845557,4.3111,1.1423858951457824,6380.844954322589
Saurida_tumbil,Saurida,0.0030871731300737945,2.9288,2.1404130744415775,2469.1084495361797
Saurida_undosquamis,Saurida,0.00282514246692708,6.8658,0.8358052472251488,7155.629991562888
Sauromalus_ater,Sauromalus,0.0010073168263489594,5.7045,7.300775550408102,3153.360442804586
Sauromalus_hispidus,Sauromalus,0.0018354394211790087,9.1746,1.4925096142565508,5709.945392109048
Sauromys_petrophilus,Sauromys,0.006999302857875308,2.1196,1.9153769094257582,8651.90988952474
Sauvagella_robusta,Sauvagella,0.003608201535570049,1.2176,7.6957286177875845,792.700828388685
Saxicola_caprata,Saxicola,0.33492028228078563,0.95468,0.07011910033767135,106670.0265687102
Saxicola_rubetra,Saxicola,0.09487589228789647,1.4801,0.22334925757267785,34959.47999044813
Saxicola_rubicola,Saxicola,0.09106146265579225,1.3103,0.2843833039470216,34653.534410145076
Saxicola_stejnegeri,Saxicola,1.6369095139430776,0.642,0.02133417765771303,351465.6037863596
Saxicola_torquatus,Saxicola,0.060123695766569715,1.7033,0.39826697912113074,21270.65453034495
Sayornis_phoebe,Sayornis,0.09443644318931725,1.3619,0.20236680291320966,43207.92620135864
Scalopus_aquaticus,Scalopus,0.15017789129351825,1.8776,0.22092816387161782,43480.70350768494
Scapanus_latimanus,Scapanus,0.9133844562667306,1.0726,0.022585573698706847,373745.00697534
Scapanus_orarius,Scapanus,0.8994170261038852,1.1126,0.019238698686107784,436459.96824722656
Scapanus_townsendii,Scapanus,0.8011289807731912,1.2636,0.01737517106544495,466854.51312783494
Scaphiophryne_gottlebei,Scaphiophryne,0.0032696312303485777,1.65,3.9296434194858922,3026.2386403718547
Scaphirhynchus_albus,Scaphirhynchus,0.0021361508626046217,19.6764,0.9127383927108471,11037.358386001531
Scaphirhynchus_platorynchus,Scaphirhynchus,0.0026170713834988315,16.707200000000004,3.790372479747961,1562.170542637351
Scaphirhynchus_suttkusi,Scaphirhynchus,0.0030345512779492247,10.6996,8.231674536263874,678.2858538669434
Scapholeberis_armata,Scapholeberis,0.45511197471717557,0.023432,1.8639026097531601,5661.5292081150865
Scapholeberis_kingii,Scapholeberis,0.48801761379569203,0.023064,2.976552663827969,4816.376187384431
Scapholeberis_mucronata,Scapholeberis,0.31717263253285,0.04353,2.6436775950904132,1844.9103155982746
Scardinius_acarnanicus,Scardinius,0.0037534123706644096,5.2165,0.9815280069814989,9865.203110533937
Scardinius_erythrophthalmus,Scardinius,0.0036754981896655863,8.8746,0.6135154353897478,10633.189891009146
Scardinius_plotizza,Scardinius,0.0034445770183057414,5.6727,1.0208263492430523,10726.468427837686
Scarus_altipinnis,Scarus,0.004192630741918038,4.3743,1.171875980552326,4843.536099600384
Scarus_ferrugineus,Scarus,0.0016209736448719763,3.9136999999999995,3.002362283643751,1985.7982285170456
Scarus_forsteni,Scarus,0.004699047308640443,3.8533,1.3365668081273527,4158.584184655943
Scarus_frenatus,Scarus,0.006720376144484126,2.4213,1.1682611463678905,4521.8191116289745
Scarus_ghobban,Scarus,0.006596607025374735,2.3135,1.9175361993753905,2836.938653253494
Scarus_niger,Scarus,0.005079299762184192,2.2627,1.345870712205997,3948.373840087788
Scarus_psittacus,Scarus,0.004967959725090041,0.95714,4.05359965250484,1334.0779541128013
Scarus_rivulatus,Scarus,0.003009075817020814,0.68099,9.745013655185806,596.7306500631535
Scarus_rubroviolaceus,Scarus,0.004912545737097379,1.6704,2.408262409523488,2258.6682661495834
Scarus_scaber,Scarus,0.0024102522747379597,2.5463000000000005,3.526512178580256,1526.8142116498918
Scarus_schlegeli,Scarus,0.004210258466440789,1.3412,4.097011672044465,1330.295255886962
Scarus_taeniopterus,Scarus,0.0016389325631123966,2.3736,4.612651495822984,2554.9424153141745
Scarus_vetula,Scarus,0.0031495139964694964,3.3477,1.80839081094137,2970.7285768084284
Scatophagus_argus,Scatophagus,0.004128979051002696,1.6804000000000001,3.1239476956492425,1713.5607104424928
Sceloporus_graciosus,Sceloporus,0.05237047246072795,1.2717,0.7423926284083848,21338.855700226133
Sceloporus_grammicus,Sceloporus,0.012337044359692122,1.8742999999999999,1.1462020777571542,7991.3879317795345
Sceloporus_jarrovii,Sceloporus,0.0051601886327701406,2.69,1.660554263420556,8395.494235660723
Sceloporus_magister,Sceloporus,0.0033367754543868603,2.9696000000000002,2.3664612092320456,6352.437055718893
Sceloporus_occidentalis,Sceloporus,0.050639243303823266,1.3435,0.20236992890088254,48930.74104650487
Sceloporus_orcutti,Sceloporus,0.029454378567535782,2.4532,0.3929835279307607,27650.813770976132
Sceloporus_spinosus,Sceloporus,0.011491774516986275,2.7011000000000003,0.8759220835106617,9944.463676333813
Sceloporus_undulatus,Sceloporus,0.027812294632868037,1.3855000000000002,0.326413595097769,43057.20092117766
Sceloporus_virgatus,Sceloporus,0.009960954742492235,1.7965,1.2746121581646945,7149.855478124192
Scelotes_gronovii,Scelotes,0.0023254475389905744,1.7526999999999997,6.166378774791591,2244.57148070229
Schiffornis_turdina,Schiffornis,0.06766314664298138,1.7162,0.22262506487648565,33991.29548437077
Schilbe_intermedius,Schilbe,0.003980478243687933,0.9021,5.291315573940799,991.6036456676519
Schilbe_mandibularis,Schilbe,0.005329966813952847,2.2312,1.8499486540621473,2935.069762954822
Schilbe_mystus,Schilbe,0.004854492299885096,3.3167,0.6574789945366597,8207.605616952129
Schilbe_uranoscopus,Schilbe,0.006244635570359676,0.55958,5.437312806123122,966.8096098234643
Schindleria_praematura,Schindleria,0.06142908479764961,0.31441,1.114067036315155,5341.178007749353
Schistes_geoffroyi,Schistes,1.5250600773966818,0.50911,0.040924838971944356,180605.8888298751
Schizodon_intermedius,Schizodon,0.0032218487274932018,4.2757,0.891209658484713,8379.784952277163
Schizopygopsis_selincuoensis,Schizopygopsis,0.002938092522245697,2.8037,2.55185716934685,2117.8751301651077
Schizopygopsis_younghusbandi,Schizopygopsis,0.05787782298354776,2.9748,0.09783653321298696,54283.06472190138
Schizothorax_curvifrons,Schizothorax,0.001147902260726993,7.1961,1.8437320376606734,3457.684751014941
Schizothorax_dulongensis,Schizothorax,0.0029521182127249315,3.7004,2.049886728452251,2759.1726908280752
Schizothorax_oconnori,Schizothorax,0.06062832679908087,3.5567,0.03425853578925878,176077.2472928753
Schizothorax_richardsonii,Schizothorax,0.08766120739224238,4.1988,0.04157068477991319,148328.84277669532
Schizothorax_waltoni,Schizothorax,0.13208464287415764,3.0136,0.020486356660276164,390946.8596933045
Schmidtea_polychroa,Schmidtea,0.03337349397590361,0.1804,1.6676138865097216,1095.2515021185575
Sciades_couma,Sciades,0.00941615399530766,12.4016,0.2015750317371883,26467.520039513645
Sciades_parkeri,Sciades,0.010732916124298927,19.348000000000003,0.10372220054959203,52488.83528231099
Sciades_proops,Sciades,0.004342841273785354,5.672300000000001,0.7181973230446071,8064.108209115243
Sciaena_umbra,Sciaena,0.0016531770198202407,5.7913,7.932175724907818,714.1624148020553
Sciaenops_ocellatus,Sciaenops,0.003435741474110114,19.6942,0.29452806605723,19738.230609775812
Sciaphylax_hemimelaena,Sciaphylax,0.6051246093525621,0.85349,0.04442096849795476,166524.98350959326
Scincella_lateralis,Scincella,0.007034112706914833,1.2976,2.2412576534468722,3875.064381024439
Sciurus_aberti,Sciurus,0.07279068384830915,3.9980000000000007,0.12175570927647225,69538.70299988864
Sciurus_carolinensis,Sciurus,0.08016648026291932,3.4664,0.11205189925091055,82088.68672151714
Sciurus_niger,Sciurus,0.1891066490741294,3.0315,0.04510037681493585,189915.34335760586
Sciurus_variegatoides,Sciurus,0.11868377083173419,3.0974,0.07633610383691466,109133.11832105505
Sciurus_vulgaris,Sciurus,0.20018950058332247,3.0904,0.06328297215297611,133483.37305496144
Sclerophrys_pardalis,Sclerophrys,0.008961284531889255,4.5951,5.416484720978353,1363.9207674005374
Sclerophrys_pentoni,Sclerophrys,0.0023576915113928186,3.1566,10.638931078259501,714.6502766526746
Sclerurus_caudacutus,Sclerurus,0.49215603073419806,1.1334,0.04692819535060608,156158.08658320602
Sclerurus_mexicanus,Sclerurus,0.5830763393669017,0.98457,0.04661027145317212,157593.38610281644
Scoliodon_laticaudus,Scoliodon,0.001881957289774652,12.9192,0.9410043990756177,5905.423959716193
Scoliodon_macrorhynchos,Scoliodon,0.0034934967646721334,7.918599999999999,0.7154888557373049,12240.138811809027
Scolopax_minor,Scolopax,0.10284827729380304,2.7169,0.11930780804313827,62676.60173666852
Scolopax_rusticola,Scolopax,0.12648658089116238,2.6469,0.07162542165787592,103918.83901833456
Scolopsis_monogramma,Scolopsis,0.004333068985812226,1.99,1.8034729864465293,2989.677557427593
Scolopsis_taeniata,Scolopsis,0.005445673525185315,1.6715,2.4026516052424767,2232.863572437237
Scomber_australasicus,Scomber,0.007776325922104909,2.738,1.1298362816016514,5042.105601707405
Scomber_colias,Scomber,0.06372834036900499,3.7872000000000003,0.07272366557876941,80578.93492180012
Scomber_japonicus,Scomber,0.15566703866693576,4.4267,0.06599415972232789,90332.48472202371
Scomber_scombrus,Scomber,0.006455259628281279,1.9730000000000003,2.5384283252823776,2399.902646886168
Scomberesox_saurus,Scomberesox,1.8877582542009608,1.4048,0.008143525157155242,676067.9188699662
Scomberoides_commersonnianus,Scomberoides,0.0012427675677050387,11.9073,1.4751987273164093,4149.87548794669
Scomberomorus_brasiliensis,Scomberomorus,0.0042990547484785865,3.789,1.1922683274217085,4536.554716909042
Scomberomorus_cavalla,Scomberomorus,0.003494812364671794,2.277265639500909,2.5743775794771873,2043.440495267715
Scomberomorus_commerson,Scomberomorus,0.003299940307184519,2.7614,2.1061283324909446,2520.8024011478424
Scomberomorus_guttatus,Scomberomorus,0.002504144074528081,1.1613,6.466504729898016,820.6740076176176
Scomberomorus_lineolatus,Scomberomorus,0.002952844530238669,1.4908,5.1534487575455294,1031.2307954837454
Scomberomorus_maculatus,Scomberomorus,0.05280466204446475,1.5796,0.2884058216193103,18595.119291437102
Scomberomorus_munroi,Scomberomorus,0.004076993391768215,2.8054,1.7971431875477513,3022.4861077423693
Scomberomorus_niphonius,Scomberomorus,0.014725454138035835,2.0877,0.7087946675448489,7672.135820617255
Scomberomorus_plurilineatus,Scomberomorus,0.0034997999608665257,3.6046,1.5975738895794325,3338.434133701114
Scomberomorus_queenslandicus,Scomberomorus,0.005078704549070817,3.3269999999999995,1.149385829906104,4753.47525611899
Scomberomorus_sierra,Scomberomorus,0.0034397287416935637,5.516799999999999,1.0565813531186976,6569.206634283798
Scombrops_boops,Scombrops,0.002045729625914385,4.053,2.251867020870168,2541.693800068344
Scombrops_gilberti,Scombrops,0.0035069855659331894,3.7989,1.507503651242781,3935.40296798076
Scopelopsis_multipunctatus,Scopelopsis,0.047234864470662226,0.46969,1.1579508258465496,4751.314025772879
Scophthalmus_aquosus,Scophthalmus,0.05914334282872181,0.48428000000000004,0.748447955975639,18748.75821913344
Scophthalmus_maximus,Scophthalmus,0.005540963052348815,2.4873,2.919597359363355,2676.5461803736043
Scophthalmus_rhombus,Scophthalmus,0.012186036805254923,1.7761999999999998,1.3168497377894375,5214.016473605367
Scopus_umbretta,Scopus,0.06809912101499568,3.3986,0.10096712372171425,87927.8816850934
Scorpaena_cardinalis,Scorpaena,0.00411037082400137,7.759500000000001,0.8712808667229247,6355.908548405439
Scorpaena_elongata,Scorpaena,0.0025319565604347187,7.5766,1.4485794126996776,4446.607181884784
Scorpaena_guttata,Scorpaena,0.0030136360485043547,9.5927,0.9612608480498366,5806.630415241137
Scorpaena_loppei,Scorpaena,0.01986689267411195,3.0393,0.365592431644446,15402.569650968875
Scorpaena_maderensis,Scorpaena,0.024092382443327075,2.5393,0.5136177961846349,11293.859058409182
Scorpaena_notata,Scorpaena,0.03330306989649263,2.9718,0.21841958385072288,29895.447870546213
Scorpaena_porcus,Scorpaena,0.010850476359832634,5.7354,0.446540034598573,12930.926680238252
Scorpaena_scrofa,Scorpaena,0.0028140077629852183,7.477000000000001,1.3207488674181695,4625.110237574299
Scorpaenichthys_marmoratus,Scorpaenichthys,0.007154776852703371,13.5578,0.9953915501718991,5819.028849273663
Scorpis_aequipinnis,Scorpis,0.42275475335093776,1.9154,0.005277714439276936,1.098931019827156e6
